hgnc,target_species,ensembl_target_ids,ensembl_gene_names,ensembl_homology_types,ensembl_types_simple,toga_q_genes,toga_q_transcripts,toga_homology_types,has_ensembl,has_toga,type_match,cell_status
TCFL5,macaca_mulatta,ENSMMUG00000008229,TCFL5,ortholog_one2one,one2one,reg_9461,ENST00000217162.TCFL5.29;ENST00000335351.TCFL5.29,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,monodelphis_domestica,ENSMODG00000016827,TCFL5,ortholog_one2one,one2one,reg_11383,ENST00000217162.TCFL5.20;ENST00000335351.TCFL5.20,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,mus_musculus,ENSMUSG00000038932,Tcfl5,ortholog_one2one,one2one,reg_5541,ENST00000217162.TCFL5.7;ENST00000335351.TCFL5.7,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,pan_troglodytes,ENSPTRG00000023366,TCFL5,ortholog_one2one,one2one,reg_17471,ENST00000217162.TCFL5.20;ENST00000335351.TCFL5.20,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,rattus_norvegicus,ENSRNOG00000061199,Tcfl5,ortholog_one2one,one2one,reg_11583,ENST00000217162.TCFL5.10;ENST00000335351.TCFL5.10,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,bos_taurus,ENSBTAG00000033174,TFAP4,ortholog_one2one,one2one,reg_7138,ENST00000204517.TFAP4.44,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,canis_lupus_familiaris,ENSCAFG00845001381,TFAP4,ortholog_one2one,one2one,reg_2767,ENST00000204517.TFAP4.47,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,gorilla_gorilla,ENSGGOG00000000451,TFAP4,ortholog_one2one,one2one,reg_13538,ENST00000204517.TFAP4.17,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,macaca_mulatta,ENSMMUG00000044729,TFAP4,ortholog_one2one,one2one,reg_11645,ENST00000204517.TFAP4.18,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,monodelphis_domestica,ENSMODG00000016377,TFAP4,ortholog_one2one,one2one,reg_9212,ENST00000204517.TFAP4.163,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,mus_musculus,ENSMUSG00000005718,Tfap4,ortholog_one2one,one2one,reg_17314,ENST00000204517.TFAP4.72,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,pan_troglodytes,ENSPTRG00000007713,TFAP4,ortholog_one2one,one2one,reg_12025,ENST00000204517.TFAP4.19,one2one,TRUE,TRUE,TRUE,Type match
TFAP4,rattus_norvegicus,ENSRNOG00000005227,Tfap4,ortholog_one2one,one2one,reg_7275,ENST00000204517.TFAP4.62,one2one,TRUE,TRUE,TRUE,Type match
TFE3,bos_taurus,ENSBTAG00000008523,TFE3,ortholog_one2one,one2one,reg_14099,ENST00000315869.TFE3.86,one2one,TRUE,TRUE,TRUE,Type match
TFE3,canis_lupus_familiaris,ENSCAFG00845031022,TFE3,ortholog_one2one,one2one,reg_9959,ENST00000315869.TFE3.1,one2one,TRUE,TRUE,TRUE,Type match
TFE3,gorilla_gorilla,ENSGGOG00000014023,TFE3,ortholog_one2one,one2one,reg_20157,ENST00000315869.TFE3.5,one2one,TRUE,TRUE,TRUE,Type match
TFE3,macaca_mulatta,ENSMMUG00000023494,TFE3,ortholog_one2one,one2one,reg_1031,ENST00000315869.TFE3.4,one2one,TRUE,TRUE,TRUE,Type match
TFE3,monodelphis_domestica,ENSMODG00000009925,TFE3,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
TFE3,mus_musculus,ENSMUSG00000000134,Tfe3,ortholog_one2one,one2one,reg_14651,ENST00000315869.TFE3.26,one2one,TRUE,TRUE,TRUE,Type match
TFE3,pan_troglodytes,ENSPTRG00000021879,TFE3,ortholog_one2one,one2one,reg_11128,ENST00000315869.TFE3.4,one2one,TRUE,TRUE,TRUE,Type match
TFE3,rattus_norvegicus,ENSRNOG00000009605,Tfe3,ortholog_one2one,one2one,reg_7738,ENST00000315869.TFE3.141,one2one,TRUE,TRUE,TRUE,Type match
TFEB,bos_taurus,ENSBTAG00000012384,TFEB,ortholog_one2one,one2one,reg_8385,ENST00000358871.TFEB.45;ENST00000373033.TFEB.45;ENST00000420312.TFEB.45,one2one,TRUE,TRUE,TRUE,Type match
TFEB,canis_lupus_familiaris,ENSCAFG00845015601,TFEB,ortholog_one2one,one2one,reg_13767,ENST00000358871.TFEB.3;ENST00000373033.TFEB.3;ENST00000420312.TFEB.3,one2one,TRUE,TRUE,TRUE,Type match
TFEB,gorilla_gorilla,ENSGGOG00000002683,TFEB,ortholog_one2one,one2one,reg_15890,ENST00000358871.TFEB.3;ENST00000373033.TFEB.3;ENST00000420312.TFEB.3,one2one,TRUE,TRUE,TRUE,Type match
TFEB,macaca_mulatta,ENSMMUG00000004690,TFEB,ortholog_one2one,one2one,reg_19060,ENST00000358871.TFEB.7;ENST00000373033.TFEB.7;ENST00000420312.TFEB.7,one2one,TRUE,TRUE,TRUE,Type match
TFEB,monodelphis_domestica,,,,,reg_4758,ENST00000358871.TFEB.1;ENST00000373033.TFEB.1;ENST00000420312.TFEB.1,one2one,FALSE,TRUE,,TOGA only
TFEB,mus_musculus,ENSMUSG00000023990,Tfeb,ortholog_one2one,one2one,reg_14713,ENST00000358871.TFEB.63;ENST00000373033.TFEB.63;ENST00000420312.TFEB.63,one2one,TRUE,TRUE,TRUE,Type match
TFEB,pan_troglodytes,ENSPTRG00000018157;ENSPTRG00000044465,TFEB,ortholog_one2many,one2many,reg_13216,ENST00000358871.TFEB.3;ENST00000373033.TFEB.3;ENST00000420312.TFEB.3,one2one,TRUE,TRUE,FALSE,Type mismatch
TFEB,rattus_norvegicus,ENSRNOG00000014666,Tfeb,ortholog_one2one,one2one,reg_10384,ENST00000358871.TFEB.57;ENST00000373033.TFEB.57;ENST00000420312.TFEB.57,one2one,TRUE,TRUE,TRUE,Type match
TFEC,bos_taurus,ENSBTAG00000014228,TFEC,ortholog_one2one,one2one,reg_6057,ENST00000265440.TFEC.67;ENST00000320239.TFEC.67;ENST00000457268.TFEC.67;ENST00000484212.TFEC.67,one2one,TRUE,TRUE,TRUE,Type match
TFEC,canis_lupus_familiaris,ENSCAFG00845006297,TFEC,ortholog_one2one,one2one,reg_10902,ENST00000265440.TFEC.9;ENST00000320239.TFEC.9;ENST00000457268.TFEC.9;ENST00000484212.TFEC.9,one2one,TRUE,TRUE,TRUE,Type match
TFEC,gorilla_gorilla,ENSGGOG00000009901,TFEC,ortholog_one2one,one2one,reg_3961,ENST00000265440.TFEC.8;ENST00000320239.TFEC.8;ENST00000457268.TFEC.8;ENST00000484212.TFEC.8,one2one,TRUE,TRUE,TRUE,Type match
TFEC,macaca_mulatta,ENSMMUG00000038489,TFEC,ortholog_one2one,one2one,reg_5046,ENST00000265440.TFEC.16;ENST00000320239.TFEC.16;ENST00000457268.TFEC.16;ENST00000484212.TFEC.16,one2one,TRUE,TRUE,TRUE,Type match
TFEC,monodelphis_domestica,ENSMODG00000013198;ENSMODG00000015845,TFEC,ortholog_one2many,one2many,reg_3733,ENST00000265440.TFEC.5;ENST00000320239.TFEC.5;ENST00000457268.TFEC.5;ENST00000484212.TFEC.5,one2one,TRUE,TRUE,FALSE,Type mismatch
TFEC,mus_musculus,ENSMUSG00000029553,Tfec,ortholog_one2one,one2one,reg_11878,ENST00000265440.TFEC.14;ENST00000320239.TFEC.14;ENST00000457268.TFEC.14,one2one,TRUE,TRUE,TRUE,Type match
TFEC,pan_troglodytes,ENSPTRG00000047353,TFEC,ortholog_one2one,one2one,reg_9661,ENST00000265440.TFEC.6;ENST00000320239.TFEC.6;ENST00000457268.TFEC.6;ENST00000484212.TFEC.6,one2one,TRUE,TRUE,TRUE,Type match
TFEC,rattus_norvegicus,ENSRNOG00000061595,Tfec,ortholog_one2one,one2one,reg_13197,ENST00000265440.TFEC.6;ENST00000320239.TFEC.6;ENST00000457268.TFEC.6;ENST00000484212.TFEC.6,one2one,TRUE,TRUE,TRUE,Type match
TWIST1,bos_taurus,ENSBTAG00000046922,TWIST1,ortholog_one2one,one2one,reg_8284,ENST00000242261.TWIST1.6,one2one,TRUE,TRUE,TRUE,Type match
TWIST1,canis_lupus_familiaris,ENSCAFG00845007076,TWIST1,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
TWIST1,gorilla_gorilla,,,,,reg_4101,ENST00000242261.TWIST1.8,one2one,FALSE,TRUE,,TOGA only
TWIST1,macaca_mulatta,,,,,reg_8444,ENST00000242261.TWIST1.24,one2one,FALSE,TRUE,,TOGA only
TWIST1,monodelphis_domestica,ENSMODG00000023924,TWIST1,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
TWIST1,mus_musculus,ENSMUSG00000035799,Twist1,ortholog_one2one,one2one,reg_16966,ENST00000242261.TWIST1.80,one2one,TRUE,TRUE,TRUE,Type match
TWIST1,pan_troglodytes,ENSPTRG00000018960,TWIST1,ortholog_one2one,one2one,reg_9981,ENST00000242261.TWIST1.6,one2one,TRUE,TRUE,TRUE,Type match
TWIST1,rattus_norvegicus,ENSRNOG00000011101,Twist1,ortholog_one2one,one2one,reg_15581,ENST00000242261.TWIST1.81,one2one,TRUE,TRUE,TRUE,Type match
TWIST2,bos_taurus,ENSBTAG00000021444,TWIST2,ortholog_one2one,one2one,reg_12230,ENST00000612363.TWIST2.88,one2one,TRUE,TRUE,TRUE,Type match
TWIST2,canis_lupus_familiaris,ENSCAFG00845030266,TWIST2,ortholog_one2one,one2one,reg_15125,ENST00000612363.TWIST2.62,one2one,TRUE,TRUE,TRUE,Type match
TWIST2,gorilla_gorilla,,,,,reg_4219,ENST00000612363.TWIST2.7,one2one,FALSE,TRUE,,TOGA only
TWIST2,macaca_mulatta,ENSMMUG00000021909,TWIST2,ortholog_one2one,one2one,reg_2808,ENST00000612363.TWIST2.8,one2one,TRUE,TRUE,TRUE,Type match
TWIST2,monodelphis_domestica,ENSMODG00000001412,TWIST2,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
TWIST2,mus_musculus,ENSMUSG00000007805,Twist2,ortholog_one2one,one2one,reg_8972,ENST00000612363.TWIST2.3,one2one,TRUE,TRUE,TRUE,Type match
TWIST2,pan_troglodytes,,,,,reg_1337,ENST00000612363.TWIST2.10,one2one,FALSE,TRUE,,TOGA only
TWIST2,rattus_norvegicus,ENSRNOG00000020355,Twist2,ortholog_one2one,one2one,reg_1617,ENST00000612363.TWIST2.5,one2one,TRUE,TRUE,TRUE,Type match
USF1,bos_taurus,ENSBTAG00000017873,USF1,ortholog_one2one,one2one,reg_11773,ENST00000368019.USF1.1;ENST00000368021.USF1.1,one2one,TRUE,TRUE,TRUE,Type match
USF1,canis_lupus_familiaris,ENSCAFG00845029952,USF1,ortholog_one2one,one2one,reg_15536,ENST00000368019.USF1.59;ENST00000368021.USF1.59,one2one,TRUE,TRUE,TRUE,Type match
USF1,gorilla_gorilla,ENSGGOG00000003935,USF1,ortholog_one2one,one2one,reg_7984,ENST00000368019.USF1.2;ENST00000368021.USF1.2,one2one,TRUE,TRUE,TRUE,Type match
USF1,macaca_mulatta,ENSMMUG00000002003,USF1,ortholog_one2one,one2one,reg_4435,ENST00000368019.USF1.2;ENST00000368021.USF1.2,one2one,TRUE,TRUE,TRUE,Type match
USF1,monodelphis_domestica,ENSMODG00000005443,USF1,ortholog_one2one,one2one,reg_5043,ENST00000368019.USF1.219;ENST00000368021.USF1.219,one2one,TRUE,TRUE,TRUE,Type match
USF1,mus_musculus,ENSMUSG00000026641,Usf1,ortholog_one2one,one2one,reg_8990,ENST00000368019.USF1.8;ENST00000368021.USF1.8,one2one,TRUE,TRUE,TRUE,Type match
USF1,pan_troglodytes,ENSPTRG00000001565,USF1,ortholog_one2one,one2one,reg_2255,ENST00000368019.USF1.1;ENST00000368021.USF1.1,one2one,TRUE,TRUE,TRUE,Type match
USF1,rattus_norvegicus,ENSRNOG00000004255,Tstd1,ortholog_one2one,one2one,reg_16177,ENST00000368019.USF1.11;ENST00000368021.USF1.11,one2one,TRUE,TRUE,TRUE,Type match
USF2,bos_taurus,ENSBTAG00000017035,USF2,ortholog_one2one,one2one,reg_1130,ENST00000222305.USF2.52;ENST00000343550.USF2.52;ENST00000594064.USF2.52;ENST00000595068.USF2.52,one2one,TRUE,TRUE,TRUE,Type match
USF2,canis_lupus_familiaris,ENSCAFG00845003264,USF2,ortholog_one2one,one2one,reg_4542,ENST00000222305.USF2.52;ENST00000343550.USF2.52;ENST00000594064.USF2.52;ENST00000595068.USF2.52,one2one,TRUE,TRUE,TRUE,Type match
USF2,gorilla_gorilla,ENSGGOG00000000767,USF2,ortholog_one2one,one2one,reg_1731,ENST00000222305.USF2.23;ENST00000343550.USF2.23;ENST00000594064.USF2.23;ENST00000595068.USF2.23,one2one,TRUE,TRUE,TRUE,Type match
USF2,macaca_mulatta,ENSMMUG00000011291,USF2,ortholog_one2one,one2one,reg_6632,ENST00000222305.USF2.26;ENST00000343550.USF2.26;ENST00000594064.USF2.26;ENST00000595068.USF2.26,one2one,TRUE,TRUE,TRUE,Type match
USF2,monodelphis_domestica,ENSMODG00000013843,USF2,ortholog_one2one,one2one,reg_12333,ENST00000222305.USF2.164;ENST00000343550.USF2.164;ENST00000594064.USF2.164;ENST00000595068.USF2.164,one2one,TRUE,TRUE,TRUE,Type match
USF2,mus_musculus,ENSMUSG00000058239,Usf2,ortholog_one2one,one2one,reg_7936,ENST00000222305.USF2.60;ENST00000343550.USF2.60;ENST00000594064.USF2.60;ENST00000595068.USF2.60,one2one,TRUE,TRUE,TRUE,Type match
USF2,pan_troglodytes,ENSPTRG00000010836,USF2,ortholog_one2one,one2one,reg_5395,ENST00000222305.USF2.22;ENST00000343550.USF2.22;ENST00000594064.USF2.22;ENST00000595068.USF2.22,one2one,TRUE,TRUE,TRUE,Type match
USF2,rattus_norvegicus,ENSRNOG00000053725,Usf2,ortholog_one2one,one2one,reg_3409,ENST00000222305.USF2.54;ENST00000343550.USF2.54;ENST00000594064.USF2.54;ENST00000595068.USF2.54,one2one,TRUE,TRUE,TRUE,Type match
USF3,bos_taurus,ENSBTAG00000021000,USF3,ortholog_one2one,one2one,reg_4352,ENST00000316407.USF3.13;ENST00000491165.USF3.13,one2one,TRUE,TRUE,TRUE,Type match
USF3,canis_lupus_familiaris,ENSCAFG00845030263,USF3,ortholog_one2one,one2one,reg_17789,ENST00000316407.USF3.23;ENST00000491165.USF3.23,one2one,TRUE,TRUE,TRUE,Type match
USF3,gorilla_gorilla,ENSGGOG00000001005,USF3,ortholog_one2one,one2one,reg_9384,ENST00000316407.USF3.1;ENST00000491165.USF3.1,one2one,TRUE,TRUE,TRUE,Type match
USF3,macaca_mulatta,ENSMMUG00000052581,USF3,ortholog_one2one,one2one,reg_10820,ENST00000316407.USF3.20;ENST00000491165.USF3.20,one2one,TRUE,TRUE,TRUE,Type match
USF3,monodelphis_domestica,ENSMODG00000018158,USF3,ortholog_one2one,one2one,reg_3411,ENST00000316407.USF3.22;ENST00000491165.USF3.22,one2one,TRUE,TRUE,TRUE,Type match
USF3,mus_musculus,ENSMUSG00000068284,Usf3,ortholog_one2one,one2one,reg_15829,ENST00000316407.USF3.12;ENST00000491165.USF3.12,one2one,TRUE,TRUE,TRUE,Type match
USF3,pan_troglodytes,ENSPTRG00000030159,USF3,ortholog_one2one,one2one,reg_12683,ENST00000316407.USF3.2;ENST00000491165.USF3.2,one2one,TRUE,TRUE,TRUE,Type match
USF3,rattus_norvegicus,ENSRNOG00000027756,Usf3,ortholog_one2one,one2one,reg_15336,ENST00000316407.USF3.20;ENST00000491165.USF3.20,one2one,TRUE,TRUE,TRUE,Type match
